         1 0.100000E-01 0.719515     -754.752     -638.191     -638.191    
         2 0.200000E-01 0.601585     -735.358     -637.901     -637.901    
         3 0.300000E-01 0.439227     -708.509     -637.354     -637.354    
         4 0.400000E-01 0.286270     -683.145     -636.770     -636.770    
         5 0.500000E-01 0.195101     -668.200     -636.594     -636.594    
         6 0.600000E-01 0.181922     -666.382     -636.911     -636.911    
         7 0.700000E-01 0.220693     -673.081     -637.329     -637.329    
         8 0.800000E-01 0.273045     -681.786     -637.552     -637.552    
         9 0.900000E-01 0.315088     -688.630     -637.586     -637.586    
        10 0.100000     0.340586     -692.716     -637.541     -637.541    
        11 0.110000     0.352812     -694.628     -637.472     -637.472    
        12 0.120000     0.358499     -695.478     -637.401     -637.401    
        13 0.130000     0.365142     -696.488     -637.335     -637.335    
        14 0.140000     0.378825     -698.678     -637.309     -637.309    
        15 0.150000     0.401408     -702.382     -637.354     -637.354    
        16 0.160000     0.428573     -706.879     -637.450     -637.450    
        17 0.170000     0.451068     -710.624     -637.551     -637.551    
        18 0.180000     0.459444     -712.032     -637.602     -637.602    
        19 0.190000     0.448982     -710.310     -637.575     -637.575    
        20 0.200000     0.422198     -705.882     -637.486     -637.486    
        21 0.210000     0.388330     -700.270     -637.360     -637.360    
        22 0.220000     0.359385     -695.489     -637.269     -637.269    
        23 0.230000     0.344424     -693.037     -637.240     -637.240    
        24 0.240000     0.346536     -693.405     -637.266     -637.266    
        25 0.250000     0.363637     -696.233     -637.324     -637.324    
        26 0.260000     0.389629     -700.530     -637.410     -637.410    
        27 0.270000     0.415702     -704.843     -637.499     -637.499    
        28 0.280000     0.433123     -707.717     -637.551     -637.551    
        29 0.290000     0.437017     -708.332     -637.535     -637.535    
        30 0.300000     0.428308     -706.869     -637.483     -637.483    
        31 0.310000     0.412100     -704.181     -637.421     -637.421    
        32 0.320000     0.394851     -701.329     -637.363     -637.363    
        33 0.330000     0.382360     -699.275     -637.333     -637.333    
        34 0.340000     0.377956     -698.571     -637.342     -637.342    
        35 0.350000     0.380791     -699.083     -637.395     -637.395    
        36 0.360000     0.385942     -699.990     -637.467     -637.467    
        37 0.370000     0.386138     -700.095     -637.541     -637.541    
        38 0.380000     0.375081     -698.318     -637.555     -637.555    
        39 0.390000     0.351906     -694.503     -637.494     -637.494    
        40 0.400000     0.323251     -689.737     -637.370     -637.370    
        41 0.410000     0.301506     -686.084     -637.240     -637.240    
        42 0.420000     0.299070     -685.641     -637.192     -637.192    
        43 0.430000     0.320378     -689.166     -637.264     -637.264    
        44 0.440000     0.359105     -695.563     -637.388     -637.388    
        45 0.450000     0.404016     -702.928     -637.478     -637.478    
        46 0.460000     0.445690     -709.727     -637.525     -637.525    
        47 0.470000     0.478195     -715.026     -637.558     -637.558    
        48 0.480000     0.497229     -718.147     -637.596     -637.596    
        49 0.490000     0.498821     -718.431     -637.622     -637.622    
        50 0.500000     0.480940     -715.525     -637.613     -637.613    
        51 0.510000     0.445516     -709.734     -637.561     -637.561    
        52 0.520000     0.398996     -702.105     -637.468     -637.468    
        53 0.530000     0.352366     -694.416     -637.332     -637.332    
        54 0.540000     0.319986     -689.042     -637.204     -637.204    
        55 0.550000     0.313307     -687.964     -637.208     -637.208    
        56 0.560000     0.331276     -691.022     -637.355     -637.355    
        57 0.570000     0.360891     -695.959     -637.494     -637.494    
        58 0.580000     0.388082     -700.441     -637.572     -637.572    
        59 0.590000     0.404173     -703.064     -637.587     -637.587    
        60 0.600000     0.406829     -703.443     -637.537     -637.537    
        61 0.610000     0.399813     -702.217     -637.447     -637.447    
        62 0.620000     0.390563     -700.654     -637.383     -637.383    
        63 0.630000     0.384851     -699.726     -637.380     -637.380    
        64 0.640000     0.383766     -699.570     -637.400     -637.400    
        65 0.650000     0.386275     -699.973     -637.396     -637.396    
        66 0.660000     0.391662     -700.856     -637.406     -637.406    
        67 0.670000     0.398218     -701.955     -637.444     -637.444    
        68 0.680000     0.402878     -702.731     -637.465     -637.465    
        69 0.690000     0.403897     -702.882     -637.450     -637.450    
        70 0.700000     0.402444     -702.616     -637.420     -637.420    
        71 0.710000     0.400731     -702.341     -637.422     -637.422    
        72 0.720000     0.399406     -702.136     -637.432     -637.432    
        73 0.730000     0.397886     -701.888     -637.431     -637.431    
        74 0.740000     0.395530     -701.515     -637.439     -637.439    
        75 0.750000     0.391382     -700.859     -637.455     -637.455    
        76 0.760000     0.384168     -699.697     -637.462     -637.462    
        77 0.770000     0.373713     -697.985     -637.444     -637.444    
        78 0.780000     0.361902     -696.042     -637.414     -637.414    
        79 0.790000     0.351553     -694.349     -637.398     -637.398    
        80 0.800000     0.345018     -693.276     -637.383     -637.383    
        81 0.810000     0.344692     -693.193     -637.352     -637.352    
        82 0.820000     0.354114     -694.681     -637.315     -637.315    
        83 0.830000     0.375424     -698.177     -637.358     -637.358    
        84 0.840000     0.403785     -702.905     -637.492     -637.492    
        85 0.850000     0.427398     -706.841     -637.603     -637.603    
        86 0.860000     0.435704     -708.209     -637.625     -637.625    
        87 0.870000     0.426255     -706.604     -637.550     -637.550    
        88 0.880000     0.405116     -703.069     -637.440     -637.440    
        89 0.890000     0.383208     -699.412     -637.332     -637.332    
        90 0.900000     0.370723     -697.350     -637.293     -637.293    
        91 0.910000     0.371063     -697.484     -637.372     -637.372    
        92 0.920000     0.378157     -698.755     -637.494     -637.494    
        93 0.930000     0.382346     -699.475     -637.535     -637.535    
        94 0.940000     0.380606     -699.120     -637.462     -637.462    
        95 0.950000     0.379255     -698.809     -637.369     -637.369    
        96 0.960000     0.385901     -699.893     -637.377     -637.377    
        97 0.970000     0.399989     -702.277     -637.478     -637.478    
        98 0.980000     0.413203     -704.505     -637.566     -637.566    
        99 0.990000     0.417525     -705.221     -637.582     -637.582    
       100  1.00000     0.410908     -704.101     -637.534     -637.534    
       101  1.01000     0.397261     -701.821     -637.464     -637.464    
       102  1.02000     0.383339     -699.503     -637.402     -637.402    
       103  1.03000     0.374928     -698.123     -637.384     -637.384    
       104  1.04000     0.373554     -697.945     -637.429     -637.429    
       105  1.05000     0.375457     -698.322     -637.498     -637.498    
       106  1.06000     0.374804     -698.246     -637.528     -637.528    
       107  1.07000     0.369030     -697.272     -637.490     -637.490    
       108  1.08000     0.360889     -695.892     -637.428     -637.428    
       109  1.09000     0.355936     -695.040     -637.378     -637.378    
       110  1.10000     0.358786     -695.494     -637.370     -637.370    
       111  1.11000     0.370557     -697.440     -637.409     -637.409    
       112  1.12000     0.387797     -700.312     -637.488     -637.488    
       113  1.13000     0.403991     -702.999     -637.553     -637.553    
       114  1.14000     0.413953     -704.617     -637.556     -637.556    
       115  1.15000     0.417532     -705.151     -637.511     -637.511    
       116  1.16000     0.418591     -705.285     -637.474     -637.474    
       117  1.17000     0.420197     -705.559     -637.487     -637.487    
       118  1.18000     0.421167     -705.762     -637.533     -637.533    
       119  1.19000     0.417815     -705.238     -637.552     -637.552    
       120  1.20000     0.408337     -703.679     -637.528     -637.528    
       121  1.21000     0.394840     -701.447     -637.483     -637.483    
       122  1.22000     0.381544     -699.262     -637.452     -637.452    
       123  1.23000     0.371736     -697.666     -637.445     -637.445    
       124  1.24000     0.366556     -696.844     -637.462     -637.462    
       125  1.25000     0.364566     -696.568     -637.508     -637.508    
       126  1.26000     0.362264     -696.220     -637.533     -637.533    
       127  1.27000     0.357759     -695.452     -637.495     -637.495    
       128  1.28000     0.354251     -694.804     -637.415     -637.415    
       129  1.29000     0.358032     -695.373     -637.372     -637.372    
       130  1.30000     0.372513     -697.756     -637.409     -637.409    
       131  1.31000     0.394436     -701.396     -637.498     -637.498    
       132  1.32000     0.415464     -704.893     -637.587     -637.587    
       133  1.33000     0.427140     -706.828     -637.632     -637.632    
       134  1.34000     0.425132     -706.492     -637.620     -637.620    
       135  1.35000     0.410616     -704.079     -637.559     -637.559    
       136  1.36000     0.389504     -700.576     -637.476     -637.476    
       137  1.37000     0.370226     -697.373     -637.396     -637.396    
       138  1.38000     0.360880     -695.819     -637.356     -637.356    
       139  1.39000     0.366074     -696.670     -637.366     -637.366    
       140  1.40000     0.384430     -699.724     -637.447     -637.447    
       141  1.41000     0.408192     -703.691     -637.564     -637.564    
       142  1.42000     0.425880     -706.655     -637.662     -637.662    
       143  1.43000     0.427950     -707.010     -637.682     -637.682    
       144  1.44000     0.412210     -704.379     -637.600     -637.600    
       145  1.45000     0.385728     -699.953     -637.465     -637.465    
       146  1.46000     0.361269     -695.872     -637.347     -637.347    
