         1 0.150000E-01 0.666468     -745.904     -637.936     -637.936    
         2 0.300000E-01 0.435246     -706.746     -636.236     -636.236    
         3 0.450000E-01 0.229674     -671.714     -634.507     -634.507    
         4 0.600000E-01 0.184277     -665.184     -635.331     -635.331    
         5 0.750000E-01 0.249079     -676.937     -636.586     -636.586    
         6 0.900000E-01 0.314360     -687.704     -636.778     -636.778    
         7 0.105000     0.345644     -692.590     -636.596     -636.596    
         8 0.120000     0.356787     -694.161     -636.361     -636.361    
         9 0.135000     0.371148     -696.304     -636.178     -636.178    
        10 0.150000     0.403210     -701.592     -636.272     -636.272    
        11 0.165000     0.442223     -708.261     -636.621     -636.621    
        12 0.180000     0.457970     -711.009     -636.818     -636.818    
        13 0.195000     0.433145     -706.808     -636.638     -636.638    
        14 0.210000     0.384388     -698.499     -636.229     -636.229    
        15 0.225000     0.348652     -692.503     -636.022     -636.022    
        16 0.240000     0.348451     -692.533     -636.084     -636.084    
        17 0.255000     0.379326     -697.772     -636.321     -636.321    
        18 0.270000     0.417639     -704.277     -636.620     -636.620    
        19 0.285000     0.435531     -707.249     -636.693     -636.693    
        20 0.300000     0.424613     -705.312     -636.525     -636.525    
        21 0.315000     0.399688     -701.075     -636.326     -636.326    
        22 0.330000     0.381417     -698.007     -636.218     -636.218    
        23 0.345000     0.380484     -697.956     -636.317     -636.317    
        24 0.360000     0.387726     -699.375     -636.563     -636.563    
        25 0.375000     0.380132     -698.320     -636.739     -636.739    
        26 0.390000     0.344913     -692.400     -636.524     -636.524    
        27 0.405000     0.303529     -685.206     -636.034     -636.034    
        28 0.420000     0.298734     -684.261     -635.866     -635.866    
        29 0.435000     0.344884     -692.132     -636.261     -636.261    
        30 0.450000     0.412108     -703.324     -636.563     -636.563    
        31 0.465000     0.468425     -712.553     -636.668     -636.668    
        32 0.480000     0.496945     -717.305     -636.800     -636.800    
        33 0.495000     0.486042     -715.575     -636.836     -636.836    
        34 0.510000     0.435166     -707.175     -636.678     -636.678    
        35 0.525000     0.365330     -695.472     -636.289     -636.289    
        36 0.540000     0.318621     -687.480     -635.863     -635.863    
        37 0.555000     0.327370     -689.220     -636.186     -636.186    
        38 0.570000     0.368375     -696.309     -636.632     -636.632    
        39 0.585000     0.398482     -701.319     -636.764     -636.764    
        40 0.600000     0.401271     -701.612     -636.606     -636.606    
        41 0.615000     0.389167     -699.386     -636.341     -636.341    
        42 0.630000     0.382138     -698.245     -636.339     -636.339    
        43 0.645000     0.384343     -698.615     -636.352     -636.352    
        44 0.660000     0.392701     -700.019     -636.402     -636.402    
        45 0.675000     0.400481     -701.374     -636.496     -636.496    
        46 0.690000     0.401228     -701.427     -636.428     -636.428    
        47 0.705000     0.399578     -701.126     -636.394     -636.394    
        48 0.720000     0.399303     -701.124     -636.437     -636.437    
        49 0.735000     0.397486     -700.837     -636.444     -636.444    
        50 0.750000     0.391030     -699.841     -636.494     -636.494    
        51 0.765000     0.376672     -697.482     -636.461     -636.461    
        52 0.780000     0.357795     -694.331     -636.368     -636.368    
        53 0.795000     0.343544     -691.961     -636.307     -636.307    
        54 0.810000     0.344158     -691.932     -636.178     -636.178    
        55 0.825000     0.370671     -696.297     -636.249     -636.249    
        56 0.840000     0.412146     -703.474     -636.706     -636.706    
        57 0.855000     0.431826     -706.807     -636.851     -636.851    
        58 0.870000     0.414284     -703.673     -636.559     -636.559    
        59 0.885000     0.382662     -698.158     -636.167     -636.167    
        60 0.900000     0.370378     -696.125     -636.124     -636.124    
        61 0.915000     0.380066     -698.111     -636.540     -636.540    
        62 0.930000     0.383909     -698.770     -636.577     -636.577    
        63 0.945000     0.379268     -697.644     -636.203     -636.203    
        64 0.960000     0.390156     -699.513     -636.308     -636.308    
        65 0.975000     0.410444     -703.170     -636.678     -636.678    
        66 0.990000     0.413019     -703.596     -636.687     -636.687    
        67  1.00500     0.395512     -700.518     -636.445     -636.445    
        68  1.02000     0.378283     -697.574     -636.292     -636.292    
        69  1.03500     0.374712     -697.110     -636.407     -636.407    
        70  1.05000     0.375795     -697.477     -636.599     -636.599    
        71  1.06500     0.367233     -696.002     -636.511     -636.511    
        72  1.08000     0.354788     -693.786     -636.310     -636.310    
        73  1.09500     0.355710     -693.859     -636.234     -636.234    
        74  1.11000     0.376206     -697.352     -636.407     -636.407    
        75  1.12500     0.402003     -701.786     -636.661     -636.661    
        76  1.14000     0.414802     -703.807     -636.609     -636.609    
        77  1.15500     0.418244     -704.186     -636.430     -636.430    
        78  1.17000     0.422693     -705.041     -636.565     -636.565    
        79  1.18500     0.419578     -704.633     -636.662     -636.662    
        80  1.20000     0.401464     -701.542     -636.505     -636.505    
        81  1.21500     0.379451     -697.839     -636.368     -636.368    
        82  1.23000     0.366270     -695.712     -636.376     -636.376    
        83  1.24500     0.362485     -695.249     -636.527     -636.527    
        84  1.26000     0.357822     -694.538     -636.571     -636.571    
        85  1.27500     0.351562     -693.266     -636.313     -636.313    
        86  1.29000     0.361907     -694.858     -636.229     -636.229    
        87  1.30500     0.393752     -700.323     -636.535     -636.535    
        88  1.32000     0.422527     -705.270     -636.820     -636.820    
        89  1.33500     0.423123     -705.338     -636.792     -636.792    
        90  1.35000     0.397094     -700.854     -636.525     -636.525    
        91  1.36500     0.368625     -695.967     -636.250     -636.250    
        92  1.38000     0.363991     -695.135     -636.169     -636.169    
        93  1.39500     0.389541     -699.529     -636.423     -636.423    
        94  1.41000     0.420821     -704.986     -636.813     -636.813    
        95  1.42500     0.422737     -705.364     -636.881     -636.881    
        96  1.44000     0.389175     -699.516     -636.470     -636.470    
        97  1.45500     0.353818     -693.387     -636.068     -636.068    
        98  1.47000     0.350009     -692.865     -636.164     -636.164    
        99  1.48500     0.370896     -696.647     -636.562     -636.562    
